customer_id,company_name,contact_name,email,phone,industry,company_size,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,support_plan,is_active
627,"Martin, Wilson and Kennedy",Joseph Camacho,amills@example.com,(879)203-7161,Retail,8398,Bronze,2024-07-22,2023-12-10,Syrian Arab Republic,Georgia,East Erica,9966322,Enterprise,True
628,Henry-Martinez,Gerald Perez,jjohns@example.org,2242808557,Healthcare,4218,Gold,2023-05-22,2024-07-14,Croatia,Montana,East Tara,2139130,Enterprise,True
629,Clarke Group,Pamela Arnold,qgreen@example.com,7674516913,Technology,5283,Bronze,2024-06-21,2024-09-04,Ukraine,Maryland,South Charles,8158813,Basic,True
630,Cox Ltd,Deanna Casey,melinda19@example.net,292.248.4813,Finance,1765,Platinum,2024-03-14,2024-08-13,Suriname,Alabama,Micheleton,2572292,Basic,True
631,Bennett Ltd,Robert Pierce,zwolfe@example.net,239.753.4811,Technology,1951,Gold,2024-10-27,2023-11-04,Seychelles,Georgia,Wagnershire,7221698,Basic,True
632,Wright-Rogers,Suzanne Rodriguez,bullockrebecca@example.com,723-795-9781,Finance,2545,Platinum,2024-09-15,2024-04-11,Serbia,Texas,Martinfurt,416431,Standard,True
633,Graham-Rojas,Patricia Henderson DDS,benjaminbrown@example.org,6739087156,Retail,3776,Platinum,2024-04-30,2023-02-14,Bolivia,New York,Kurtbury,8993204,Basic,False
634,Oneal LLC,Sara Gordon,janice26@example.org,(992)454-6862,Retail,8467,Gold,2024-12-28,2023-11-24,Japan,Kentucky,North Sean,6429153,Standard,True
635,Dougherty-Heath,Terri Clark,salvarez@example.org,(692)838-6879x060,Retail,3839,Silver,2023-02-12,2023-09-02,Heard Island and McDonald Islands,Wyoming,West Adam,526130,Standard,True
636,Lane Ltd,Taylor Carlson,qpatterson@example.org,435-867-0789x77554,Government,1271,Bronze,2023-06-26,2024-07-24,Eritrea,Georgia,South Jason,6851842,Standard,True
637,"Clark, Brown and Thompson",Bridget Garcia,huffmaria@example.net,769.317.1620x4298,Finance,4404,Platinum,2024-02-26,2023-06-19,Holy See (Vatican City State),Idaho,Port Rogershire,231929,Standard,True
638,Lopez and Sons,Wendy Riggs,davistiffany@example.com,(364)971-0680,Education,326,Silver,2024-08-11,2023-02-28,Uzbekistan,Illinois,Eatonton,5845078,Basic,True
639,Aguilar-Clark,Jimmy King,nicholas31@example.com,(594)276-3808,Manufacturing,6525,Gold,2023-07-09,2023-04-25,Guernsey,South Carolina,Danielbury,3872631,Standard,True
640,"Moore, Chang and White",Caitlin Armstrong,pwalker@example.org,696-702-6676x5272,Healthcare,9645,Platinum,2023-07-13,2024-06-30,Namibia,Mississippi,South Jenniferhaven,9262567,Enterprise,True
641,Barnes Group,Nicole Mathis MD,gardnerelizabeth@example.org,001-529-202-2154,Finance,4254,Bronze,2024-03-02,2023-05-07,Cayman Islands,Minnesota,East Jamie,210067,Standard,True
642,Jones-Moore,Matthew Rivera,wilsonnicole@example.org,545-503-6988x84393,Healthcare,4835,Silver,2023-10-15,2023-04-30,Japan,Florida,Port Amandastad,9567897,Standard,True
643,Decker LLC,Ann Hobbs,wallacemathew@example.net,(359)999-2012x3763,Education,5072,Gold,2023-07-22,2023-02-17,American Samoa,Missouri,New Kimberly,4599677,Basic,True
644,Winters LLC,Rebecca Willis,randalljones@example.org,775-436-2647,Manufacturing,8344,Platinum,2023-07-03,2023-03-17,United Kingdom,Georgia,New Ronaldmouth,3934745,Basic,True
645,"Watkins, Keller and Suarez",Emily Taylor,leejanet@example.org,(335)650-5143x219,Healthcare,818,Platinum,2023-12-21,2024-03-07,Northern Mariana Islands,Florida,Stevenberg,6380747,Premium,True
646,Arellano PLC,Michelle King,isabella81@example.net,(804)587-7067,Healthcare,3851,Silver,2024-03-05,2024-12-20,Jersey,Minnesota,West Moniqueton,2883829,Premium,True
647,"Daniels, Roberts and Hamilton",Joseph Fields,jill83@example.net,+1-625-867-2620,Education,2063,Silver,2023-09-22,2024-11-05,Tokelau,Wyoming,Jillianland,9924775,Enterprise,True
648,"Moore, White and Bell",Kim Gomez,tjackson@example.com,(486)439-4201,Healthcare,4491,Bronze,2023-07-29,2024-02-23,Nepal,Alabama,New Jacquelinechester,6717252,Standard,False
649,Williams-Ortiz,Thomas Snow,mccartymichael@example.org,(217)340-0391,Retail,3608,Silver,2023-09-28,2023-05-27,Niger,Idaho,East Kenneth,7879265,Basic,True
650,"Walker, Phelps and Neal",Alex Rice,ctucker@example.com,(746)216-0762x6438,Technology,9388,Gold,2023-06-16,2023-05-07,Faroe Islands,Nevada,South Margaretberg,3840168,Basic,True
651,Buchanan Inc,Timothy Williamson,jennifer64@example.org,416.954.4137,Education,6372,Gold,2023-12-14,2023-11-03,Uruguay,Wisconsin,South Micheleborough,4311213,Premium,True
652,"Villegas, Fuentes and Beard",Kara Garrison,huntscott@example.org,999.693.2420x2483,Finance,4389,Bronze,2024-07-15,2023-05-03,Ethiopia,Minnesota,Normanborough,8505102,Enterprise,True
653,West-Hodges,Ian Carter,julie62@example.com,+1-690-347-2386,Manufacturing,208,Bronze,2024-03-10,2023-06-15,Tunisia,Michigan,Timothyview,3025629,Basic,True
654,"Ramirez, Morris and Lawrence",Robert Perkins,thomasjones@example.net,(904)276-1437x88443,Education,6156,Bronze,2024-01-31,2023-11-26,Pakistan,Minnesota,Scottchester,7940896,Standard,False
655,Fischer-Powell,Stephanie Casey,donna18@example.com,799.200.2772x91084,Manufacturing,7455,Platinum,2023-01-15,2024-12-13,Haiti,Nebraska,Johnsonton,3923420,Standard,True
656,Melendez-Vargas,Alexander Webb,bwade@example.com,218.922.2667x9419,Retail,8317,Platinum,2023-08-29,2024-01-02,Greenland,Utah,South Thomasborough,9707323,Enterprise,True
657,Frazier-Jackson,Lisa Abbott,barcher@example.net,850-949-2217x04861,Technology,6680,Platinum,2023-05-31,2024-09-04,Serbia,California,Hinesshire,348806,Enterprise,True
658,"Perkins, Wang and Hicks",Megan Knight,tracyhoffman@example.com,001-653-437-1708x649,Education,9632,Gold,2023-04-26,2023-05-31,Qatar,Pennsylvania,North Emily,4083000,Premium,True
659,"Mayo, Guzman and Smith",Reginald Bishop,ycole@example.net,(619)458-7305,Finance,3811,Gold,2024-04-25,2023-06-29,Austria,Vermont,Port Monica,1364074,Enterprise,False
660,"Rodriguez, Ruiz and Dalton",Mark Finley,elizabeth15@example.net,290.316.4928x15037,Education,901,Silver,2023-10-28,2023-08-06,Kiribati,Arkansas,North William,9149986,Basic,True
661,"Villanueva, Woodward and Jones",Chris Martin,ppierce@example.com,985-600-7288x9592,Technology,1243,Platinum,2024-01-30,2023-11-05,Nauru,Utah,Lake Carolfurt,1948491,Standard,True
662,Myers-Smith,Casey Smith,bryantcynthia@example.org,(234)344-3596x24587,Healthcare,189,Gold,2024-08-14,2024-11-10,Cambodia,Maryland,Lake Natalie,3706256,Enterprise,True
663,Richards and Sons,Judy Wright,andreaadams@example.com,(603)296-7024x3652,Finance,5824,Silver,2024-05-24,2023-11-07,Macao,Wisconsin,Lake Amandamouth,6260874,Premium,False
664,Arellano Group,Denise Wiley,davidsawyer@example.net,873.285.4662x323,Education,6616,Platinum,2024-03-17,2024-04-01,Marshall Islands,Nebraska,Brendaberg,6355103,Premium,True
665,Faulkner-Wyatt,Carrie Goodman,jacob86@example.org,(369)992-0666,Retail,9568,Platinum,2023-05-10,2024-10-13,Honduras,South Carolina,New Robin,9296625,Standard,True
666,Walton-Navarro,Jennifer Robertson,lhayes@example.com,001-360-741-3482x08493,Healthcare,9891,Silver,2024-12-13,2024-03-13,Cape Verde,Florida,Smithtown,1215660,Premium,True
667,Pearson Ltd,Tara Thomas,fryekevin@example.net,+1-730-449-1341x03897,Manufacturing,8915,Platinum,2023-04-07,2024-03-07,Mauritius,Nevada,Marissafurt,5084891,Standard,False
668,"Case, Taylor and Kerr",Wayne Banks,stonejesus@example.org,8974669194,Retail,8942,Bronze,2024-04-18,2024-09-17,Iran,Ohio,North Christopher,6215217,Standard,True
669,West Group,Timothy Jordan,tiffany24@example.org,734-874-1253x1379,Technology,218,Bronze,2023-12-29,2023-12-28,Norway,Hawaii,South Vickistad,1142030,Standard,True
670,Todd Ltd,Andrew Neal,garzazachary@example.org,970.634.2444,Retail,9986,Bronze,2024-07-23,2023-12-27,Anguilla,New Hampshire,Clinebury,5388400,Basic,True
671,"Hood, Gutierrez and Jones",Andrea Ruiz,maddenhailey@example.com,773-828-9514,Healthcare,4200,Bronze,2024-03-17,2023-02-23,South Africa,Minnesota,West Michaelland,1701153,Premium,True
672,Nelson-Owen,Jacob Guzman,weeksbrandon@example.com,600.240.9304x5418,Government,4083,Silver,2023-05-11,2024-08-10,Anguilla,Utah,New Patrick,2789700,Basic,True
673,"Watson, Hoover and Spencer",Diana Stanton,kelleramanda@example.org,(865)529-5164,Government,3347,Silver,2023-09-08,2023-11-01,Cook Islands,Arkansas,New Tricia,5132846,Premium,True
674,"Velez, Yoder and Gill",Katherine Wagner,criddle@example.net,(301)399-1843,Healthcare,2389,Platinum,2023-10-04,2023-03-12,Mauritania,Louisiana,Annmouth,2834843,Enterprise,True
675,Barrett Inc,Jennifer Phillips,rlindsey@example.org,(605)739-7077,Manufacturing,4573,Gold,2023-12-17,2024-05-24,Somalia,Arkansas,Lake Paula,1440973,Enterprise,False
676,Roberts Ltd,Luke Morgan,barbarafisher@example.com,(462)862-3596x0530,Technology,8769,Gold,2023-01-13,2023-09-30,Suriname,Oklahoma,Smithfurt,8772756,Enterprise,True
677,Reilly-Williams,James Allen,watsondavid@example.net,+1-316-440-9891x0390,Technology,3897,Bronze,2023-04-15,2023-04-09,New Caledonia,Kentucky,Ericborough,7818660,Premium,True
678,Horton-Richardson,Laura Holloway,nwilliams@example.net,+1-660-627-5745,Manufacturing,9685,Silver,2023-02-02,2023-07-28,Moldova,Rhode Island,Heathermouth,3877038,Basic,True
679,"Smith, Hoffman and Higgins",Hannah Bell,justincombs@example.com,001-756-862-2952x17970,Education,207,Silver,2024-12-08,2023-10-26,Sudan,Nebraska,West Amber,611425,Enterprise,True
680,Cole-Bowman,Stephanie Sullivan,jamesmarsh@example.org,(885)901-5301x731,Government,1548,Gold,2023-11-05,2023-09-11,Kazakhstan,Oregon,West Davidview,5170445,Basic,True
681,Garza LLC,Derek Mckinney,jessica53@example.org,+1-857-690-5719x18986,Government,6639,Silver,2023-11-10,2023-10-11,British Virgin Islands,Oklahoma,East Nicole,8402979,Premium,True
682,"Hansen, Foster and Blevins",John Ingram,victoriabenson@example.com,001-818-943-0192x2095,Healthcare,3565,Silver,2024-09-12,2023-04-15,Romania,Rhode Island,Lewisberg,3628807,Enterprise,True
683,Williams-Oneill,Erica Hines,ddonovan@example.com,+1-792-442-7739x238,Technology,2249,Silver,2024-05-15,2023-01-16,Bhutan,Kentucky,North Rodneyborough,3924419,Standard,True
684,Carter-Lewis,Matthew Jacobs,pamelasmith@example.net,355.515.4526x0756,Retail,3633,Bronze,2023-01-22,2024-06-07,India,Maine,East Emily,3192125,Enterprise,True
685,"Maxwell, Mcintyre and Vasquez",Daniel Crosby,gtanner@example.net,7662470703,Healthcare,6210,Bronze,2023-09-02,2023-08-17,Nigeria,North Carolina,Derekport,1522948,Basic,True
686,Moody-Evans,Steven Nelson,wkennedy@example.com,826.576.2590x62003,Government,8338,Gold,2024-04-08,2024-08-02,Western Sahara,Montana,Sonyaland,4843330,Enterprise,True
687,Larson-Brewer,Joseph Robinson,igoodman@example.net,291-649-8609x955,Retail,3410,Silver,2024-08-24,2024-07-19,Jordan,Maine,East David,3831785,Premium,True
688,Anderson and Sons,Laurie Michael,guerrerorenee@example.com,+1-448-453-4001x276,Healthcare,9702,Gold,2024-11-16,2023-08-08,Sweden,South Dakota,West Raymond,7835892,Enterprise,True
689,"Schroeder, Fox and Stout",Jerry Day,qbrown@example.net,916-680-6134x9564,Education,411,Gold,2024-01-12,2024-05-16,Nigeria,Louisiana,Leeside,4150722,Basic,True
690,Moore-Foster,Ryan Brown,robertcruz@example.org,6167555786,Education,8574,Platinum,2023-08-24,2024-07-02,Guinea-Bissau,New York,Coryburgh,4374259,Enterprise,True
691,Smith-Williams,Gail Buchanan,istokes@example.com,+1-605-316-6545x12244,Government,8403,Platinum,2024-11-12,2023-01-04,Spain,Illinois,New Richard,9065922,Enterprise,True
692,"Rowe, Copeland and Hoover",Monica Chavez,rickywilliams@example.net,542-238-6020x5089,Retail,4564,Bronze,2023-06-05,2024-05-02,American Samoa,Pennsylvania,Littlefort,8233442,Enterprise,True
693,Rogers-Hernandez,Daniel Price,alisha45@example.org,635.267.4809x573,Finance,9586,Bronze,2023-04-13,2024-12-18,Afghanistan,Hawaii,Josephton,4013592,Basic,True
694,"Burke, Farmer and Cook",Ryan Smith,meganhernandez@example.org,797-777-4867,Technology,5068,Bronze,2024-01-10,2023-11-07,Ethiopia,Utah,East Adam,8857408,Standard,True
695,Buchanan-Meyer,Jose Pace,duncanerik@example.net,001-632-560-5869x42767,Technology,7275,Silver,2024-05-25,2023-10-08,Cocos (Keeling) Islands,Pennsylvania,Lake Tammy,1550419,Premium,True
696,"Mclean, Yates and Davis",Brittany Maxwell,vmorrow@example.net,969-389-0623x2723,Education,8244,Bronze,2024-12-16,2024-10-07,Denmark,New Mexico,North Jeanettechester,5407613,Premium,False
697,"Burton, West and Lambert",Rhonda Joyce,jacqueline17@example.com,955.339.8188x9073,Finance,9564,Bronze,2023-08-22,2024-03-15,Moldova,Pennsylvania,Mikefurt,2912671,Enterprise,True
698,Wagner PLC,Jennifer Warren,susanjennings@example.com,223-796-1219,Manufacturing,1455,Bronze,2023-04-23,2024-02-18,Somalia,Ohio,Booneville,8668854,Standard,True
699,"Carey, Smith and Morales",Sarah Carlson,williamsbrenda@example.org,629.982.6893x3486,Technology,3984,Gold,2023-02-02,2023-12-25,Kuwait,North Carolina,Atkinsbury,3304597,Premium,True
700,"Griffin, Mcbride and Ramos",Pamela Larsen,craigmurphy@example.net,5576052187,Manufacturing,4600,Gold,2023-02-02,2023-09-26,Malawi,Ohio,North Teresa,5323809,Basic,True
701,Tapia-Curtis,Nicole Mayer,melissa36@example.net,915.268.9109x779,Government,2338,Silver,2024-04-11,2023-08-09,Slovakia (Slovak Republic),South Dakota,Michaelhaven,4997647,Premium,True
702,Andrews-Carter,Wanda Weiss,bswanson@example.com,9165329573,Government,1960,Gold,2024-03-01,2023-12-30,Korea,Virginia,New Renee,2571319,Enterprise,True
703,Hicks PLC,Christine Johnson,riveramicheal@example.net,+1-542-833-2416x51854,Government,6384,Bronze,2024-11-22,2024-10-26,French Southern Territories,Maine,Bradfordview,6622582,Standard,False
704,Reed Ltd,Kimberly Santos,nadams@example.org,(317)605-0221x81698,Technology,3744,Gold,2024-09-03,2024-05-02,Hungary,Vermont,Lake Brittanyside,3512412,Enterprise,True
705,Johnson-Davies,Michelle Martinez,oroberts@example.org,402.365.0996,Retail,3100,Platinum,2023-10-03,2023-12-02,Netherlands Antilles,West Virginia,Fritzchester,7406601,Basic,True
706,Bright Ltd,David Thompson,taylormelinda@example.org,(934)899-8013,Retail,3626,Platinum,2023-12-23,2024-03-26,Andorra,Connecticut,Linland,5592824,Standard,True
707,Hill-Powell,Alexander Martin,kimberlybell@example.com,465-864-2601x8637,Healthcare,1099,Gold,2024-06-20,2024-04-14,Uganda,South Carolina,Michaelburgh,3165326,Enterprise,False
708,Bennett-Gilmore,Elizabeth Williams,saranovak@example.net,402-555-1344x48672,Retail,23,Gold,2023-12-09,2023-06-26,Djibouti,California,Saraview,6441293,Basic,True
709,"Olson, Carpenter and Gonzalez",Brian Horton,dfox@example.net,831-320-4095x43776,Retail,3193,Bronze,2024-05-24,2024-08-10,Macao,Arkansas,North Jenniferside,8160164,Standard,True
710,Harris-Miller,Austin Perez,knichols@example.net,807-781-8710,Education,4944,Silver,2023-08-30,2023-11-28,Austria,Nebraska,East Michelleshire,3420590,Standard,False
711,Watson LLC,Patrick Smith,brownjames@example.org,865.850.5224x11420,Education,610,Bronze,2023-08-18,2023-07-06,Saint Vincent and the Grenadines,Pennsylvania,North Cody,6841007,Enterprise,True
712,Allison PLC,Chad Taylor,johnsonluis@example.net,(222)305-6201,Technology,3413,Gold,2024-01-25,2023-06-02,Morocco,Connecticut,East Darlene,6200484,Standard,True
713,Moses-Wilson,David Harper,marisa64@example.com,(934)828-6449,Government,91,Silver,2023-07-12,2024-01-09,Japan,Illinois,Gordonton,9886875,Premium,True
714,Christensen-Fields,Taylor Nicholson,dorothy85@example.org,+1-373-656-1526x655,Education,6401,Silver,2023-09-27,2023-06-29,Northern Mariana Islands,North Carolina,New Sabrinachester,5135619,Basic,True
715,Patton-Wood,Samuel Wolfe,keithalexander@example.com,001-566-453-5389x62985,Finance,3328,Platinum,2023-12-27,2024-03-08,French Southern Territories,Connecticut,Thomasburgh,7778370,Enterprise,True
716,"Garrett, Velazquez and Nguyen",Matthew Jenkins,vincent63@example.net,001-906-516-8249,Retail,9978,Bronze,2023-10-31,2023-09-16,Czech Republic,Utah,North Philliphaven,3400652,Enterprise,True
717,Sanchez Group,Kara Gray,xvazquez@example.org,448-896-7808,Manufacturing,4517,Silver,2023-03-28,2024-12-15,France,Montana,New Kayla,7515891,Enterprise,True
718,Day-Massey,Wendy Chen,skirby@example.com,001-663-339-1729x94036,Manufacturing,1809,Silver,2024-04-13,2024-05-27,Hungary,Virginia,Ashleyland,6978625,Enterprise,False
719,Jenkins PLC,Gary Greene,garciapeter@example.org,(590)516-3994x901,Healthcare,4469,Gold,2023-06-07,2024-10-31,Italy,New Mexico,Lake Joshua,1784279,Premium,True
720,"Gardner, Vazquez and Davis",Benjamin Hamilton,benjaminmcknight@example.net,216-604-9910,Manufacturing,2656,Bronze,2023-04-20,2024-02-15,Turkmenistan,Nebraska,Frostfurt,9231691,Basic,False
721,Walter PLC,Edgar Martinez,jonathanwoodard@example.com,384-920-3531x6079,Government,9704,Bronze,2023-05-30,2024-02-01,Bahamas,Colorado,Kristinville,1549725,Enterprise,True
722,Mcdowell Ltd,Michael Howe,davieskevin@example.com,+1-402-988-1411x28745,Manufacturing,1240,Silver,2024-12-08,2023-12-14,Malawi,Mississippi,Jameschester,3246102,Basic,True
723,"Kramer, Miller and Hardin",Mr. Brian Odom Jr.,gary21@example.com,801-331-5350x6962,Education,8986,Gold,2024-08-17,2023-09-04,Gibraltar,Idaho,Singhland,133832,Standard,True
724,Campbell-Le,Michael Silva,abigail56@example.com,+1-848-999-3005x195,Finance,6594,Silver,2023-09-24,2024-07-22,French Polynesia,Georgia,South Danielle,1549920,Enterprise,True
725,Powell-Hodges,Jacob Green,alvarezelizabeth@example.org,341-230-6862x4087,Technology,6757,Platinum,2024-01-31,2023-02-13,Faroe Islands,Wisconsin,South Derekberg,229313,Enterprise,True
726,Lee Ltd,Gregory Sparks,donaldthomas@example.org,(728)424-0847,Retail,3165,Gold,2024-12-30,2024-03-07,French Southern Territories,Arizona,West Christopherside,4595901,Enterprise,True
727,Perez Inc,Taylor Reed,mckenziesonya@example.com,857.622.8920,Technology,5898,Platinum,2024-02-11,2023-01-30,Senegal,New Jersey,North David,9167236,Basic,True
728,Jacobson Inc,Susan Joseph,john19@example.com,001-428-314-4786x74280,Manufacturing,8364,Silver,2023-01-17,2023-06-12,Guatemala,New York,Lake Wandamouth,9466906,Basic,False
729,Davis Ltd,Susan Wallace,lynnpowell@example.net,6552855759,Retail,4568,Silver,2024-02-25,2024-06-21,Syrian Arab Republic,Nebraska,Knightton,5100236,Premium,True
730,"Franklin, Daniels and Smith",Anthony Rivera,callen@example.com,(370)616-5276x136,Retail,9051,Bronze,2023-04-13,2023-06-10,Angola,North Carolina,Jamesfurt,2796585,Enterprise,True
731,Turner-Ayala,Dr. Frank Walter Jr.,emma32@example.com,(434)680-0417,Technology,5433,Gold,2023-06-30,2024-09-29,Netherlands Antilles,Connecticut,Amandamouth,7792955,Premium,True
732,Cruz Group,Jamie Martin,miguelbrown@example.org,329.759.4523,Manufacturing,8821,Silver,2024-01-19,2023-06-15,Fiji,Alaska,New Ryan,3184004,Basic,True
733,Garcia LLC,Lindsay Calderon,turnerrichard@example.net,001-521-453-9266x93706,Government,5825,Bronze,2024-12-09,2023-03-30,Djibouti,Pennsylvania,New Brandon,9019419,Premium,True
734,Hernandez Group,Kevin Rodriguez,dawnlewis@example.net,279.471.9000,Manufacturing,9541,Gold,2023-11-11,2023-10-03,Colombia,Michigan,Baldwinview,8358239,Basic,True
735,"Richardson, Booker and Parker",Lauren Howell,jeremymitchell@example.com,001-632-931-6778x1456,Manufacturing,4727,Silver,2023-11-21,2024-07-25,British Indian Ocean Territory (Chagos Archipelago),South Carolina,Sierrastad,3385175,Basic,True
736,"Hayes, Porter and Costa",Gina Cooper,wwong@example.com,220-892-8157,Manufacturing,1225,Bronze,2023-04-24,2023-06-29,Peru,Delaware,Mendozaside,7512157,Basic,True
737,"Petersen, Chen and Harris",Chris Sutton,ryanbrenda@example.org,(368)348-5637,Finance,2504,Gold,2023-05-21,2023-01-30,Wallis and Futuna,West Virginia,South Maria,4221459,Standard,True
