customer_id,company_name,contact_name,email,phone,industry,company_size,segment_id,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,decision_makers
1492,"Lopez, Mitchell and Ward",Ian Flores,castrojames@example.org,001-812-760-4858,Finance,9047,1,Gold,2023-07-18,2023-01-12,Tunisia,Kansas,Gomezport,7801676,2
1493,"Townsend, Conway and May",Melissa Watson,etorres@example.org,366-723-0056x09446,Technology,1605,2,Silver,2024-10-31,2023-02-08,Indonesia,South Dakota,Michelechester,1027691,6
1494,Rollins PLC,Jorge Ward,heather65@example.com,+1-693-979-3919,Finance,3708,4,Silver,2024-10-01,2024-09-07,Armenia,Virginia,West Molly,1486621,10
1495,"Reilly, Hughes and Bradford",Alyssa Bryant,tyler42@example.com,+1-932-511-1902x66237,Manufacturing,9057,1,Silver,2024-11-23,2024-07-29,Albania,South Carolina,North Wendy,6307481,3
1496,Henry Inc,James Mcbride,zacharybaker@example.org,(265)268-6680x580,Manufacturing,5913,5,Gold,2024-11-03,2024-05-25,Cuba,Ohio,West Taylorstad,991486,2
1497,Adams-Cohen,Dr. Valerie Gibson,castrobrandon@example.com,694.891.4881x514,Education,1528,5,Gold,2023-07-04,2023-11-28,Argentina,Alabama,Sellerschester,2474011,7
1498,Patterson-Tran,Richard Estrada,kimberlyschultz@example.com,277.466.5995,Manufacturing,3755,3,Gold,2024-11-04,2024-08-05,Djibouti,Oklahoma,Port Ronaldburgh,6495434,7
1499,Dixon-Collins,Kelsey Myers,paul28@example.net,363.758.0533,Technology,3281,1,Silver,2023-09-10,2023-03-24,Botswana,New Hampshire,East Toddport,8066179,4
1500,Parker-Spence,Cheryl Jackson,jeremyoliver@example.net,776-719-6822,Manufacturing,8573,3,Silver,2023-03-29,2024-04-08,Sao Tome and Principe,Massachusetts,Torreshaven,7606589,5
1501,Hill-Grimes,John Andrews,fgarcia@example.com,(757)379-9061x83442,Technology,8300,1,Gold,2023-07-10,2023-08-17,Myanmar,Texas,West Dan,2270365,9
1502,Young-Payne,Victor Kirk,lambertbrandon@example.net,+1-364-791-4453x37520,Education,1576,3,Platinum,2024-11-17,2023-03-21,Poland,Maryland,West Nicolebury,3250578,8
1503,Huang-Holmes,Manuel Harris,sotowilliam@example.org,+1-707-319-5714x514,Finance,9552,6,Gold,2023-08-27,2024-07-19,Mauritius,New York,South Ana,7934946,3
1504,"Long, Barber and Kirk",Kimberly Allen,reyesamber@example.net,(272)630-9907,Manufacturing,6320,3,Gold,2023-09-06,2023-06-22,Panama,Alabama,Powersview,6099827,2
1505,"Bishop, Williams and Miller",Crystal Brown,trevorholloway@example.org,001-627-522-3736x950,Healthcare,6331,1,Gold,2024-03-03,2023-07-10,Djibouti,Minnesota,West Megan,2856583,7
1506,"Bartlett, Green and Harris",Rose Cooper,susanelliott@example.org,001-245-213-5996x42606,Retail,9212,5,Platinum,2023-04-25,2023-07-06,Algeria,Vermont,Christopherbury,2020222,7
1507,Davis-Jones,Ann Gonzalez,robert02@example.net,(542)660-0628x922,Healthcare,5908,4,Silver,2024-01-28,2024-03-11,Uzbekistan,Oregon,Michaelside,9583023,3
1508,Nguyen Ltd,Dr. Frank Carlson,zellis@example.com,812-788-9563x83676,Government,7449,1,Silver,2023-02-28,2023-01-03,Chad,Florida,East Jeffreyhaven,8371382,6
1509,Davidson Ltd,Cassandra Turner,makaylarogers@example.net,001-757-449-8839x68382,Finance,4701,2,Bronze,2024-03-30,2023-05-21,Guam,Vermont,Port Matthew,1174843,6
1510,Henry Ltd,Dr. Jennifer Horn,ubenton@example.net,+1-292-347-1575x6108,Technology,3505,1,Silver,2023-05-12,2023-03-16,Burundi,Indiana,Susanville,3100882,2
1511,Carlson-Walker,Justin Pruitt,greendavid@example.org,(632)762-1445x37150,Technology,6445,4,Platinum,2023-12-27,2024-01-01,Antigua and Barbuda,Wyoming,Lake Davidstad,1784748,4
1512,Henderson LLC,Terrence Mccarthy,wlee@example.com,(990)533-6931x05719,Healthcare,3290,6,Bronze,2023-09-16,2023-09-06,Burundi,New Jersey,Kimburgh,6491357,1
1513,Koch LLC,Alex Lowe,alexissalazar@example.net,+1-868-991-9507,Retail,6432,5,Silver,2024-05-02,2024-11-25,Montenegro,Tennessee,Lake Ashleyside,7819584,5
1514,Wilson-Young,Linda Bates,thomaschristopher@example.com,575-586-3735,Healthcare,7768,1,Silver,2024-01-04,2024-08-17,Netherlands,Montana,Esteshaven,7360487,9
1515,Li-Whitaker,Benjamin Cruz,brownemily@example.com,(314)294-7396x543,Finance,5804,4,Platinum,2023-02-18,2023-02-02,Costa Rica,Utah,Lake Kendramouth,5645473,10
1516,Williams-Knapp,Laura Rivera,mbishop@example.org,484-734-2314x94521,Manufacturing,8991,4,Bronze,2023-11-06,2024-04-14,Senegal,Alabama,New Bradleyview,901131,10
1517,"Daniel, Clayton and Richards",Robert Turner,cartermichael@example.org,+1-850-513-4742,Government,6803,3,Bronze,2024-10-10,2023-05-06,Isle of Man,Maryland,Taylorview,3777736,10
1518,"Roy, Mitchell and Lewis",Jennifer Boone,jonherrera@example.org,844.425.3968x527,Technology,9322,1,Bronze,2023-05-01,2023-08-12,Seychelles,Missouri,Martinezview,2777027,9
1519,Jacobs Group,Adam Gill,amatthews@example.net,(235)415-9117x53317,Manufacturing,5749,2,Silver,2023-12-31,2023-12-12,Martinique,Missouri,West Rachaelbury,7946898,8
1520,Pierce-White,John Vasquez,cohenmarcus@example.org,600.932.5696,Government,4129,1,Silver,2024-11-05,2023-06-22,Uzbekistan,Connecticut,Christopherchester,8541499,4
1521,"Roberts, Ryan and Clarke",Charles Douglas,christopherturner@example.org,3997034913,Government,6251,6,Gold,2023-05-24,2024-08-21,Hong Kong,Nevada,Millerfurt,5235874,7
1522,"Gonzalez, Miller and Reilly",Clinton Fischer,jasonkeith@example.net,548.652.9799,Retail,6667,3,Platinum,2023-11-29,2024-02-06,Norway,Iowa,Gregoryfort,102068,7
1523,Smith-Hamilton,Craig Holt,morrisblake@example.com,978-230-7501x632,Healthcare,4422,5,Bronze,2023-07-04,2024-09-23,Peru,Minnesota,South Stacy,6758307,4
1524,Michael-Jackson,Monica Lopez,qvalentine@example.net,443-867-6879x67467,Retail,8428,4,Silver,2023-01-04,2024-07-29,Portugal,Iowa,East David,9511053,9
1525,Cain Group,Martin Butler,kmartinez@example.com,649-949-1851,Finance,6931,1,Platinum,2024-06-23,2024-08-04,Mayotte,Maine,Theresaberg,6782829,1
1526,Robertson-White,Jonathan Knight,xjones@example.org,001-209-766-1592x93257,Government,719,4,Bronze,2023-05-20,2024-08-17,Turkey,Wyoming,West Jill,8197331,2
1527,White and Sons,Alexander Cameron,rebeccamarks@example.net,(295)512-9207x223,Healthcare,6099,6,Silver,2023-06-12,2024-02-25,Niger,Utah,Carlosville,4144901,10
1528,"Crawford, Figueroa and Calhoun",Rodney Ellis,scottesparza@example.com,882.736.0842x296,Technology,5000,3,Gold,2024-08-04,2023-10-03,Kuwait,Louisiana,North Rachel,2704239,1
1529,Rose-Parker,Sarah Fields,matthewsjacqueline@example.org,6295811300,Manufacturing,3589,5,Bronze,2024-12-30,2024-10-17,Mozambique,Virginia,Port Veronicamouth,6982197,4
1530,Smith LLC,Yvonne Mullins MD,brian44@example.org,(671)692-9802,Government,1836,4,Bronze,2024-05-07,2024-03-08,Poland,Nebraska,West Mariah,8817867,9
1531,Holden-Wilson,Marissa Hall,williamgonzalez@example.org,001-657-341-0376x2265,Manufacturing,5356,2,Gold,2024-11-10,2024-08-04,Cote d'Ivoire,North Dakota,Christopherchester,4030372,6
1532,Holmes-Holder,Douglas Frank,gjenkins@example.com,713.329.0102x9158,Government,1622,5,Gold,2024-01-19,2024-10-30,Sweden,Arkansas,West Patrickberg,3309825,6
1533,Wu Ltd,Valerie Hicks,davisjoseph@example.org,+1-912-835-6316,Education,813,2,Platinum,2023-03-11,2024-02-14,Cocos (Keeling) Islands,New Jersey,Monicahaven,7815461,2
1534,"Jones, Gilbert and Anthony",Elizabeth Caldwell,wburgess@example.org,4473308028,Healthcare,1873,6,Bronze,2024-05-23,2024-09-04,China,Maryland,Port Jodibury,450801,5
1535,Parker-Bradley,Leah Thomas,anna34@example.net,001-200-619-7689x33450,Technology,5974,1,Bronze,2023-05-25,2023-02-01,Anguilla,New Hampshire,Trevinoland,8097838,1
1536,Warner-Rodriguez,Jennifer Gross,scollins@example.net,+1-820-898-7284x81818,Retail,2298,2,Gold,2023-07-05,2023-07-06,Greece,Mississippi,Thomasport,8462839,8
1537,Miller and Sons,Jennifer Gonzalez,thernandez@example.net,560-349-4172,Retail,478,1,Platinum,2023-02-10,2024-08-08,Jamaica,North Dakota,Sanchezmouth,2351077,2
1538,"Gardner, Cox and Peters",Gregory Shepard,romankevin@example.org,001-857-812-6565x64165,Education,7506,1,Gold,2023-12-01,2024-08-01,Bouvet Island (Bouvetoya),Colorado,East Benjaminfort,401134,2
1539,"Barker, Smith and Morgan",Lacey Hubbard,lhenry@example.org,(625)252-5761x50335,Government,8459,4,Bronze,2024-01-03,2024-05-05,Paraguay,Vermont,Port Alejandro,4342442,4
1540,Mckay-Martin,Mary Crawford,jay10@example.org,001-233-598-9309x040,Education,6897,3,Gold,2024-08-31,2024-11-02,Palestinian Territory,Oregon,North Patriciaton,5789889,7
1541,Fitzgerald-Hernandez,Joshua Johnson,bishopcheryl@example.org,+1-579-890-4636x91991,Finance,8703,5,Silver,2023-10-05,2023-10-26,United States of America,Nebraska,South Jackiefurt,7567134,8
1542,Gibson Ltd,Cody Jenkins,sarah26@example.net,654-389-7881,Manufacturing,2275,3,Gold,2024-08-30,2024-08-03,Sao Tome and Principe,New Mexico,West Benjaminside,8026809,6
1543,Williams-Jordan,Ryan Ferguson,lramos@example.net,(601)339-1938x707,Finance,2766,1,Bronze,2023-06-25,2024-09-02,Suriname,Texas,Jasonburgh,9257485,2
1544,Smith-Myers,Joseph Mcdaniel,laurapittman@example.org,262.573.3089,Finance,5228,3,Gold,2023-10-17,2024-01-01,Spain,Kansas,Port Bryan,804561,10
1545,Phillips-Burke,Ashley Stevens,brianorr@example.net,9998199846,Technology,7634,1,Gold,2023-03-28,2024-07-03,Cuba,Virginia,Richardburgh,5443769,8
1546,"Sanders, Jones and Krause",Linda Thomas,reedkatherine@example.net,001-855-500-0444x156,Technology,6143,6,Platinum,2024-10-16,2023-12-29,Jordan,Georgia,North Frank,7666552,6
1547,"Carroll, Carson and Hoffman",Alison Lee,wilsonjeremy@example.com,001-460-572-0324x893,Manufacturing,7636,4,Gold,2023-11-03,2023-12-14,Uzbekistan,Louisiana,Hughesside,5555722,4
1548,Ramirez LLC,Brooke Banks,clayscott@example.com,+1-446-658-5785x6451,Healthcare,7357,5,Silver,2023-07-13,2024-01-28,Brunei Darussalam,Tennessee,Christopherstad,2522461,3
1549,"Boyd, Hester and Clark",Juan Castillo,oallen@example.org,348-277-7476x397,Healthcare,1112,5,Platinum,2024-09-14,2024-12-29,Zimbabwe,Idaho,Tuckershire,7115839,1
1550,Contreras-Wagner,Janet Contreras,jessica20@example.com,+1-705-378-4622x16346,Retail,6640,3,Bronze,2023-09-10,2023-03-04,Bahrain,Maine,Lake Michelehaven,2203139,10
1551,"May, Washington and Williams",Monique Guerrero,gedwards@example.net,966-201-7059x396,Technology,5494,3,Silver,2023-05-15,2023-08-14,Saint Pierre and Miquelon,Florida,Wandastad,5717822,3
1552,"Barrett, Moss and Ward",Mr. Riley Fitzpatrick,danny83@example.org,2222711318,Healthcare,1357,6,Gold,2024-03-14,2023-02-07,Saint Helena,Wisconsin,Scottmouth,5684570,6
1553,Cohen-Wright,Claire Castro,nicolejones@example.org,+1-218-636-6949x83598,Education,9847,5,Platinum,2023-05-31,2024-02-26,Slovenia,New Jersey,Williammouth,7263730,3
1554,Rodriguez-Holland,Mario Green,philip98@example.com,(998)590-9066x094,Technology,6836,2,Platinum,2023-08-01,2024-06-09,Greenland,North Carolina,Thompsonview,4594836,5
1555,Velez-Booker,Nicholas Sutton,gracewilliams@example.org,249.439.0981x122,Government,1222,3,Bronze,2024-12-22,2024-04-16,Madagascar,Minnesota,East Patrickview,637687,6
1556,Larsen-Espinoza,Carmen Hall,smithamanda@example.com,575.619.0032x2607,Government,7616,5,Gold,2023-06-25,2023-11-08,Zimbabwe,Kentucky,Robertbury,1402370,1
1557,Taylor and Sons,Mary Gomez,john67@example.org,6587582196,Retail,6884,5,Silver,2023-04-12,2023-05-31,United States Minor Outlying Islands,Florida,East Michaelstad,8512240,9
1558,"Stone, Moss and Jackson",John Wilson,andersonkimberly@example.com,606.970.7792x445,Finance,9881,4,Bronze,2023-03-17,2024-09-04,Holy See (Vatican City State),Wisconsin,Mcbridefort,3638150,2
1559,"Williams, Evans and Hughes",Kyle Lang,ashleyramirez@example.com,945.483.1090x35858,Education,3129,6,Silver,2024-05-22,2023-12-12,Antigua and Barbuda,Idaho,Schultzberg,6624142,5
1560,Rodriguez Inc,Joshua Gonzales,sarahblack@example.net,8737664970,Retail,53,6,Bronze,2024-02-16,2023-10-23,Norfolk Island,Louisiana,Lake Ebony,4121203,6
1561,Thomas-Perkins,Carolyn Preston,andradevanessa@example.com,7005082220,Healthcare,2743,1,Silver,2024-02-25,2023-09-20,Seychelles,Arkansas,West Rogerland,7599156,2
1562,Lin LLC,Joshua Baker,ksummers@example.net,001-711-973-9066x5068,Manufacturing,7048,1,Silver,2023-12-06,2024-11-02,British Virgin Islands,Nevada,East Mariastad,992588,3
1563,"Torres, Harrell and Smith",Tiffany Martinez,dmueller@example.net,001-852-841-6945x646,Education,6507,6,Gold,2023-10-28,2024-09-17,British Indian Ocean Territory (Chagos Archipelago),Louisiana,Lake William,240237,1
1564,Michael Inc,Ashley Wolf,cbaker@example.net,571-507-3823x225,Education,7014,2,Silver,2024-09-27,2023-06-02,Dominica,Louisiana,Bradleymouth,4729556,2
1565,Snyder-Wood,Jennifer Briggs,williamsdenise@example.org,9595118624,Retail,3536,6,Silver,2024-11-29,2024-01-06,Morocco,Colorado,Brianfurt,9979118,7
1566,Miller LLC,Hannah Bell,wongwesley@example.com,257.651.3183x8237,Finance,4206,4,Gold,2023-01-13,2024-05-02,Norfolk Island,Ohio,East Williamport,1931167,9
1567,Thompson-Perez,Natalie Ewing,ewilliams@example.com,837.201.0653,Finance,4835,6,Platinum,2023-03-02,2023-12-12,Djibouti,Colorado,New Ericfurt,2868717,8
1568,Edwards-Sweeney,Linda Padilla,hamiltonandrew@example.org,469.360.9566x11828,Manufacturing,295,4,Gold,2024-01-02,2023-08-11,Guyana,Oklahoma,North Brenda,5498498,4
1569,Vazquez and Sons,Dennis Hancock,waltervargas@example.net,586-617-5686,Finance,4513,5,Platinum,2024-11-14,2024-05-02,Chile,Idaho,South Lisashire,9719815,3
1570,Ayala-Rice,Adam Marsh,amanda87@example.com,(534)349-1088x5348,Retail,3064,4,Silver,2024-11-14,2024-09-09,Sudan,New Hampshire,West Brandon,9880204,4
1571,Case PLC,Justin Hughes,fmiller@example.com,+1-611-703-4020x73617,Education,4297,1,Platinum,2024-04-02,2023-02-18,Faroe Islands,South Dakota,North Lauratown,357727,2
1572,Allen Ltd,Mikayla Hill,scottalan@example.org,001-639-621-5819x2772,Healthcare,7354,6,Platinum,2024-11-24,2023-08-24,Belarus,North Dakota,Ronaldshire,1755201,6
1573,"Reid, Garner and Gonzalez",Terry Oliver,ccollins@example.net,001-214-587-1929,Healthcare,8565,2,Platinum,2023-09-11,2023-03-30,Latvia,Ohio,Stephensland,2375261,7
1574,Jenkins-Jensen,Nicholas Andrews,jessicaspence@example.com,+1-708-966-5748x65977,Education,7115,4,Silver,2024-05-20,2024-08-01,Niue,North Carolina,North Rachelmouth,670320,7
1575,"Anderson, Rios and Wright",Ryan Walker,joshuabarton@example.net,226-978-8657,Healthcare,8933,3,Gold,2024-09-05,2023-01-03,Samoa,Wisconsin,Ericmouth,3625069,3
1576,Wright Inc,Kayla Gonzales,laurenromero@example.org,(229)555-7693,Education,532,4,Bronze,2024-08-30,2024-05-05,Slovenia,Washington,South Davidland,5901478,5
1577,Mejia LLC,Kristine Vasquez,ismith@example.com,+1-767-811-7249,Healthcare,4205,2,Platinum,2023-09-30,2024-07-28,Saint Kitts and Nevis,Arkansas,Damonberg,6673256,8
1578,Adams PLC,Carla Ortega,millerjennifer@example.org,956-367-0191,Education,1831,1,Gold,2024-07-27,2024-06-06,Montserrat,Rhode Island,Lake Pamela,8091425,2
1579,"Delacruz, Pierce and Barnett",Christopher Allen,cjohnson@example.org,761-717-3417x4146,Finance,5378,1,Silver,2024-11-30,2024-09-19,Vietnam,Michigan,Brendachester,5161591,10
1580,Bailey Group,Alexander Gonzalez,jessejenkins@example.com,365.800.7443x52501,Finance,3794,4,Gold,2023-12-03,2024-08-12,Pakistan,Nevada,Richardfort,8244414,9
1581,"Garcia, Mathis and Baker",Gordon Hill,amy64@example.net,753-350-9043,Government,8541,3,Bronze,2024-11-22,2023-10-04,Cote d'Ivoire,Rhode Island,New Jennifer,6878469,6
1582,Chan and Sons,Jesus Williams,christine91@example.org,(243)384-7098x19205,Education,3471,2,Silver,2024-04-25,2024-08-20,South Georgia and the South Sandwich Islands,Montana,West Brandi,3791473,3
1583,"Patterson, Burns and Floyd",Michael Pruitt,jeanetteirwin@example.net,328-530-0623,Manufacturing,2794,3,Gold,2023-03-26,2023-12-27,Benin,New York,Rossshire,7426823,1
1584,Oliver-Miller,Louis Sexton,joelbautista@example.net,991-433-5315x35628,Manufacturing,5107,3,Bronze,2024-07-17,2024-06-08,United States Minor Outlying Islands,Vermont,New Jonview,7587802,8
1585,Avila Group,Kim Bishop,chrissantos@example.com,868-621-6362x9703,Manufacturing,7205,2,Silver,2024-12-09,2023-04-29,United Kingdom,Florida,West Eric,7361120,4
1586,Mercer-Hawkins,Jose Miller,john45@example.org,878.647.5904x47417,Healthcare,4484,3,Bronze,2023-01-03,2023-12-01,French Southern Territories,Texas,South Heatherburgh,5968554,4
1587,Riley Ltd,Edwin Adams,joshuabrooks@example.net,001-655-908-9775,Healthcare,8918,1,Gold,2024-05-03,2023-01-21,Japan,Nevada,West Latoya,108908,2
1588,"Patterson, Thompson and Johnson",Ross Wallace,greenmichelle@example.net,224.784.9261x5283,Government,6972,5,Silver,2024-06-15,2024-09-19,Monaco,Arkansas,North Jenny,8525989,1
1589,"Mason, Hurst and Jackson",Ronald Kelly,smithjade@example.net,423-254-7913x027,Healthcare,5173,1,Bronze,2023-01-12,2024-05-05,Chad,Hawaii,Harperberg,6158540,8
1590,"Daugherty, Duncan and Hunt",Faith Salazar,sarah26@example.org,222.240.8077,Healthcare,7893,5,Bronze,2023-12-25,2024-07-28,Australia,Missouri,Eddiefurt,326547,9
1591,"Macdonald, Hart and Richards",Candice Leonard,dave51@example.org,(986)660-0999,Retail,4608,1,Bronze,2024-07-22,2023-03-22,Myanmar,Arkansas,South Kenneth,8502368,8
1592,Ruiz Ltd,Michael Alvarado,fischerdustin@example.net,001-968-848-3432,Manufacturing,8042,1,Gold,2023-08-16,2024-11-16,Palestinian Territory,Idaho,Emilymouth,8235323,2
1593,"Turner, Powers and Pena",John Davis,harmonjanet@example.org,353.936.3592,Healthcare,3319,3,Bronze,2024-11-30,2024-07-03,Benin,Mississippi,Amandaside,7379463,7
1594,Meyers Inc,Miss Mary Weaver,bennettcaleb@example.com,(311)488-9594,Manufacturing,6340,3,Gold,2023-03-27,2023-05-30,India,Tennessee,Hendersonside,2112997,5
1595,Davis Group,Allison Duran,gravesashley@example.org,610-563-8224,Healthcare,6308,3,Gold,2024-12-05,2024-02-20,Saint Martin,Massachusetts,Lake Williehaven,2121852,10
1596,Mason-Beck,Ana Cole,reedmonique@example.com,001-580-234-5948,Finance,4479,1,Bronze,2024-03-20,2023-02-20,Zimbabwe,Alabama,Willisfurt,9175369,2
1597,"Nichols, Robinson and Michael",Cheryl Sanders DDS,pedrocruz@example.org,001-330-275-0599x90640,Education,7340,1,Bronze,2024-02-24,2023-11-19,Honduras,Mississippi,North Lindamouth,2821550,1
1598,"Reyes, Lewis and Porter",Heather Howard,brittneymiller@example.com,001-366-254-9347x8126,Education,9150,4,Silver,2023-05-09,2023-03-01,Kyrgyz Republic,Arizona,North Tracy,8912089,2
1599,Rodgers-Anderson,Carrie Rogers,millerjoy@example.net,+1-612-677-6151x8078,Healthcare,4323,4,Platinum,2023-11-14,2024-05-25,Andorra,Arkansas,Mollyberg,5891685,10
1600,Keith-Stewart,George Evans,amy79@example.net,(219)761-4990x140,Finance,4936,3,Platinum,2023-05-05,2024-06-26,Holy See (Vatican City State),Georgia,South Michaelside,7763029,4
1601,"Cherry, Leon and Chambers",Jamie Paul,jkelly@example.com,+1-742-303-1579x9706,Technology,2155,3,Gold,2024-07-06,2024-08-03,Kazakhstan,Oklahoma,South Jeffrey,815055,10
1602,Moss-Williams,Charles Thomas,gallagherrobert@example.org,993.452.6017,Government,6836,3,Gold,2024-01-04,2024-09-03,Costa Rica,Florida,Garciamouth,4461378,3
1603,Knapp-Khan,William Arellano,jasonlucas@example.org,+1-300-725-3046x7407,Healthcare,3818,1,Bronze,2023-09-06,2023-08-04,Madagascar,Iowa,Melissaburgh,9420545,8
1604,Lee-Rodriguez,Kimberly Mahoney,johnroberts@example.org,352-896-4587,Education,3190,6,Silver,2024-06-08,2023-06-01,Bulgaria,Hawaii,South Katherineside,8715046,1
1605,Smith-Hunt,Angela Haynes,matthew41@example.org,001-351-621-8833x40179,Finance,5611,6,Gold,2024-10-06,2024-10-15,Saint Pierre and Miquelon,Missouri,Hernandezborough,6995036,8
1606,Garcia Inc,Amanda Torres,hannah74@example.org,+1-475-465-9230x0224,Healthcare,7384,1,Platinum,2024-12-24,2023-08-16,Cuba,Texas,Lake Lauren,6065885,2
1607,"Dean, Hayes and Manning",Andrea Stewart,scottkirk@example.net,+1-393-206-7642x01173,Technology,667,5,Bronze,2023-01-23,2024-05-12,Estonia,Montana,North Loriburgh,885485,5
1608,"Peterson, Hughes and Butler",Michelle Davis,amyharper@example.org,422.678.3929x0253,Finance,8673,5,Bronze,2023-12-25,2024-12-29,Netherlands Antilles,Washington,Kellyfort,6792594,6
1609,Lewis-Gomez,Carly Knight,rodney12@example.net,001-945-334-7491x16084,Retail,2600,2,Silver,2023-06-05,2024-06-04,Philippines,Louisiana,Joshuaport,9090370,5
1610,"Kelly, Ortega and Osborne",Nancy Turner,christopher42@example.org,+1-557-529-9142x6071,Government,9501,1,Gold,2023-06-21,2024-01-26,Kazakhstan,Montana,Elizabethville,2319721,4
1611,"Burke, Morris and Richardson",Marcia Thomas,jennifer13@example.com,(206)577-3097,Government,3513,3,Platinum,2024-02-13,2023-04-28,Rwanda,New Mexico,Tanyaborough,9548352,2
